Term | File path | Line numbers
cycle | tracker-ui-good\tracker-ui\src\components\program\tabs\consolidated\PeriodizationPlanning.jsx | 2,8,15
cycle | tracker-ui-good\tracker-ui\src\components\program\tabs\consolidated\PeriodizationPlanning_BACKUP.jsx | 18,24,25,26,37,43,44,56,111,112,139,140,181,182,189,192,193,197,199,202,209,210,220,224,238,255,256,257,264,267,268,280,285,288,298,301,312,315,325,341,342,343,368,370,371,372,373,382,391,400,409,429,430,431,435,436,437,454,459,462,466,476,478,479,481,484,486,487,488,491,500,501,504,515,516,526,527,530,538,539,542,550,551,563,568,571,575,582,584,589,735,794,795
cycle | tracker-ui-good\tracker-ui\src\components\program\tabs\consolidated\PeriodizationPlanning_CLEAN.jsx | 18,24,32,38,47,50,75,76,97,105
cycle | tracker-ui-good\tracker-ui\src\components\program\tabs\consolidated\PeriodizationPlanning_UNIFIED.jsx | 2,8,15
cycle | tracker-ui-good\tracker-ui\src\components\ui\LoadingSkeleton.jsx | 81,91
cycle | tracker-ui-good\tracker-ui\src\components\ui\fabHelpers.js | 4,7,8,16
cycle | tracker-ui-good\tracker-ui\src\config\nasmStepConfig.js | 158,162,166,169,172,176,179,181
cycle | tracker-ui-good\tracker-ui\src\constants\rpConstants.js | 9,15,21,62,63,121,161,489
cycle | tracker-ui-good\tracker-ui\src\context\AppContext.jsx | 207,208,213,217,222,226,231
cycle | tracker-ui-good\tracker-ui\src\context\TrainingStateContext.jsx | 14
cycle | tracker-ui-good\tracker-ui\src\context\appActions.js | 27,28,29,30
cycle | tracker-ui-good\tracker-ui\src\context\trainingActions.js | 11,12,13
cycle | tracker-ui-good\tracker-ui\src\contexts\MacrocycleBuilderContext.tsx | 22,32,42,45,75,93,94,95,96,97,182,183,184,191,194,198,199,201,203,207,213,220,244,254,256,261,264,266,267,274
cycle | tracker-ui-good\tracker-ui\src\data\periodizationModels.js | 47,65,131,145,159,173,188,198,199,240,333
cycle | tracker-ui-good\tracker-ui\src\data\templates.ts | 3
cycle | tracker-ui-good\tracker-ui\src\hooks\useAssessment.js | 315,823,1302,1981,2194,2198,2243,2256,2317
cycle | tracker-ui-good\tracker-ui\src\hooks\useWorkoutSessions.js | 59,290
cycle | tracker-ui-good\tracker-ui\src\layout\AppShell.jsx | 13
cycle | tracker-ui-good\tracker-ui\src\lib\algorithms\rpAlgorithms.js | 91,93,135,139,151
cycle | tracker-ui-good\tracker-ui\src\lib\algorithms\volumeProgression.js | 1,8,14,267
cycle | tracker-ui-good\tracker-ui\src\lib\engines\FiveThreeOneEngine.js | 60,142,143,204,205,206,207
cycle | tracker-ui-good\tracker-ui\src\lib\fiveThreeOne\autoRegulation.js | 12,18
cycle | tracker-ui-good\tracker-ui\src\lib\fiveThreeOne\persistCycle.js | 1,4,7,10,26,32,38,40,47,52,63,65,66,80,82,86
cycle | tracker-ui-good\tracker-ui\src\lib\fiveThreeOne\validation.js | 102
cycle | tracker-ui-good\tracker-ui\src\lib\selectors\programSelectors.js | 1,11,12
cycle | tracker-ui-good\tracker-ui\src\lib\storage.js | 33,34,35,37,49,55,59,62,65,72,73,74,76,80,98,99,101,105,114,118,131,134,140,144,145,148,153,163
cycle | tracker-ui-good\tracker-ui\src\lib\templates\531.templateSpecs.js | 56,141
cycle | tracker-ui-good\tracker-ui\src\methods\531\calc.js | 147
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\Program531ActiveV2.jsx | 25
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\ProgramWizard531V2.jsx | 26,75,367,391,403,643,647,667,668,768,769,775,780,781,786,1194,1223,1228,1297,1299,1330,1358,1362
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\TemplateExplainerModal.jsx | 177
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\steps\Step2TemplateOrCustom.jsx | 344,415,490,672
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\steps\Step3DesignCustom.jsx | 462,517,540,544,711,823,971,981,1088,1089,1214,1885
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\steps\Step4ReviewExport.jsx | 517,518,520,541,593,835
cycle | tracker-ui-good\tracker-ui\src\methods\531\components\steps\Step5ProgressionSmart.jsx | 4,56,57,58,59,113,216,217,262,466,472,485
cycle | tracker-ui-good\tracker-ui\src\methods\531\contexts\ProgramContextV2.jsx | 145,237
cycle | tracker-ui-good\tracker-ui\src\methods\531\engines\FiveThreeOneEngine.v2.js | 3,134,135
cycle | tracker-ui-good\tracker-ui\src\methods\531\progression.js | 3,4,12,20,24,29,30,63,71,76,88
cycle | tracker-ui-good\tracker-ui\src\methods\531\schedule.js | 139,141,142,148,151,152,161,164,165
cycle | tracker-ui-good\tracker-ui\src\pages\BuilderReview.tsx | 4,54,174,177,181,200,219,419,424,428
cycle | tracker-ui-good\tracker-ui\src\pages\History.jsx | 6,80,133,135,136,137
cycle | tracker-ui-good\tracker-ui\src\pages\Macrocycle.jsx | 2,6,14,60,63,70,73,106,111,809,811,813,818,819,821,822,826,827,833,835,839,840,844,845,848,849,851,853,854,855,858,859,865,866,867,868,871,872,874,1056,1169,1170,1200,1678,1687
cycle | tracker-ui-good\tracker-ui\src\pages\MacrocycleRedirect.jsx | 2,4,11,16,17,24
cycle | tracker-ui-good\tracker-ui\src\pages\Program.jsx.backup | 39,41,42,48,160,161,527,534,546,600,602,606,660
cycle | tracker-ui-good\tracker-ui\src\pages\TrainToday.jsx | 4,64,78,79,139,150
cycle | tracker-ui-good\tracker-ui\src\state\programCycle.ts | 1,8,10,15,22,24
cycle | tracker-ui-good\tracker-ui\src\tests\531\progression.coverage.test.jsx | 2,6,14,16,20,27,32,34,35
cycle | tracker-ui-good\tracker-ui\src\tests\531\schedule.coverage.test.jsx | 18
cycle | tracker-ui-good\tracker-ui\src\tests\MacrocyclePersistence.test.jsx | 2,23,28,29,30,31,36,41,46,48,52,62,63,66,72,78,81,87,88,90,104,105,106,111,116,117,118
cycle | tracker-ui-good\tracker-ui\src\tests\lib\storage.error-paths.test.jsx | 34,49,50,59,61,62,76,77,78,81,97,98,110,111,112
cycle | tracker-ui-good\tracker-ui\src\tests\lib\storage.supabase.test.jsx | 23,35,36,41,43,44,54,55,59,68,69,73,74,85,86
cycle | tracker-ui-good\tracker-ui\src\tests\lib\storage.targeted.branches.test.jsx | 29,30,32,35,36,37,40,41,43,44,49,50,51
cycle | tracker-ui-good\tracker-ui\src\tests\storage.test.jsx | 2,21,22,23,24,30,31,34,35,39,40,41,43
cycle | tracker-ui-good\tracker-ui\supabase\migrations\003_program_design_columns.sql | 2
cycle | tracker-ui-good\tracker-ui\test-log.txt | 487,488,1319
cycle | tracker-ui-good\vitest.setup.js | 21
Missing columns | SUPABASE_MIGRATION.sql | 4
Missing columns | docs\archive\completed-implementations\PROGRAM_DESIGN_INTEGRATION_COMPLETE.md | 97
Missing columns | docs\archive\completed-implementations\SHARED_CONSTANTS_COMPLETE.md | 120
Missing columns | supabase\migrations\002_macrocycle_updates.sql | 2
Missing columns | supabase\migrations\004_enhanced_program_columns.sql | 2
Missing columns | tracker-ui-good\tracker-ui\SUPABASE_MIGRATION.sql | 1,8
Missing columns | tracker-ui-good\tracker-ui\src\data\exerciseDatabase.js | 100
Missing columns | tracker-ui-good\tracker-ui\supabase\migrations\003_program_design_columns.sql | 1,8,15
